연번,사업자명,사업자등록번호,업종명(대분류),소재지
14736,대건이엔씨,1108140593,건설업,"서울 성북구 정릉로27길 23-15 1층 101호 (정릉동, 삼성파크빌 9차)"
14737,테크프러스,1168171298,정보통신업,서울특별시 서초구  반포대로21길 30 (서초동) 3층
14738,유안약품,4088132189,도매 및 소매업,광주 동구 주남길 16 (월남동)
14739,휘게,4458600658,도매 및 소매업,"경기 고양시 일산동구 정발산로 24 3층 티2-304호 (장항동, 웨스턴돔1)"
14740,카멜인터내셔널,1198678053,도매 및 소매업,"서울특별시 금천구  가산디지털1로 75-24 (가산동, 가산 아이에스비즈타워) 지하1층 101-118호"
14741,세븐캅,3178103904,"사업시설 관리, 사업 지원 및 임대 서비스업",충청북도 청주시 청원구 오창읍 중심상업1로 20 5층 501호
14742,대가들이사는마을,6958100452,"전문, 과학 및 기술 서비스업","경기도 고양시 덕양구  삼원로 83 (원흥동, 광양프론티어밸리6차) 801호"
14743,토마스,1388112815,도매 및 소매업,"경기 안양시 동안구 학의로 282 B동 1818호(관양동, 금강펜테리움아이티타워)"
14744,비알비에프앤비,7418101550,제조업,"서울 강남구 삼성로103길 12 지하층 102호 (삼성동, 신도브래뉴)"
14745,세경금속,1078161419,제조업,경기 시흥시 오이도로 21 스틸랜드 13-1346 (정왕동)
14746,케이엔정보기술,5138163039,도매 및 소매업,경상북도 김천시 혁신8로 5 518호 (율곡테크노밸리)
14747,동일제약,3038154608,제조업,충청북도 음성군 맹동면 리노산단길 26 (맹동면)
14748,다맥,2388100021,제조업,경기 화성시 정남면 괘랑1길8번길 30-3 주식회사 다맥
14749,다인BMC,3148187943,"사업시설 관리, 사업 지원 및 임대 서비스업","대전 중구 서문로 128 A동 802호(문화동,글꽃프라자)"
14750,서현알씨,2118880295,"협회 및 단체, 수리 및 기타 개인 서비스업","서울특별시 강남구 도산대로55길46 (청담동, 효영빌딩 1층)"
14751,팩킹샵,7568600617,제조업,"경기도 의왕시 벌새전리길 38 (1층, 2층)"
14752,세종시스템,2858601278,도매 및 소매업,충청남도 아산시 신창면 서부북로359번길 7 (신창면)
14753,위해브,7238602027,"전문, 과학 및 기술 서비스업",서울 성동구 아차산로17길 49 (성수동2가) (성수동2가) 생각공장 데시앙플렉스 9층
14754,삼미기계,6208109901,제조업,"울산 북구 매곡산업1길 7 (매곡동, (주)삼미기계)"
14755,세광데코,1278605129,제조업,경기 포천시 가산면 정교2길 28 
14756,한국아이오티기술원,1198165489,제조업,경기 의왕시 안골다리길 5 (고천동)
14757,무등이피,4108194835,제조업,광주 광산구 평동산단2번로 84 (용동)
14758,건종,1358103904,도매 및 소매업,경기도 화성시 반월남길 62-15 
14759,미광인더스트리,1338138765,제조업,경기 화성시 장안면 화곡로 131-23 
14760,태드솔루션,2648120666,"전문, 과학 및 기술 서비스업",서울특별시 마포구 마포대로 109 101동 2102호
14761,석우,2078801103,제조업,충남 천안시 서북구 백석공단6길 22 (백석동)
14762,수목환경,3118125370,"수도, 하수 및 폐기물 처리, 원료 재생업",충청남도 당진시 송산면 무수들길 342 (송산면)
14763,대일산업,6208142744,제조업,울산광역시 북구 약수8길22 (중산동)
14764,맥파,2148163374,제조업,인천광역시 남동구  청능대로340번길 32 (고잔동) 90블럭 5로트
14765,일신씨엔에스,7848800810,도매 및 소매업,"경남 창원시 의창구 대봉로26번길 4-5 (봉림동, 와이지빌딩) 503호"
14766,아신,2118117584,도매 및 소매업,서울 강남구 언주로 709 8층 (논현동)
14767,제트코,1208620089,도매 및 소매업,"서울특별시 송파구  송파대로 201 (문정동, 에이동 1213호-1218호)"
14768,911무인경비시스템,2108149521,"사업시설 관리, 사업 지원 및 임대 서비스업",서울 노원구 동일로 1056 2층~6층 (공릉동)
14769,웰팜,1308616791,도매 및 소매업,인천광역시 서구  정서진4로 10 (오류동)
14770,에이훠스트,1138132786,도매 및 소매업,서울 구로구 디지털로33길 12 1201호 (구로동)
14771,제너럴네트,1378140190,도매 및 소매업,서울특별시 강남구 영동대로 217 8층 (GN빌딩)
14772,지알케이에듀케이션,8828701983,도매 및 소매업,"서울특별시 서초구  강남대로51길 10 (서초동, 강남효성해링턴타워) 비1층 102-54호"
14773,대일정공,1301094171,제조업,인천 계양구 서운산단로8길 19 (서운동)
14774,경서,1398165917,"협회 및 단체, 수리 및 기타 개인 서비스업",경남 진주시 공단로 237 (상평동)
14775,케미웍스,6638601522,"전문, 과학 및 기술 서비스업","경기도 수원시 권선구  오목천로152번길 40 (고색동, 고색동 첨단벤처밸리) 309호"
14776,씨앤티,3128196029,"사업시설 관리, 사업 지원 및 임대 서비스업",충청남도 천안시 서북구  두정공단1길 55 (두정동)
14777,대불조선,4118151300,제조업,전남 영암군 삼호읍 대불로 629 
14778,지씨테크,6788101534,도매 및 소매업,전라남도 광양시 광양읍 제철로 223 
14779,마들렌식품,1258161402,도매 및 소매업,경기 평택시 통복시장2로 63 (비전동)
14780,케이에스콤프레샤,4168118155,도매 및 소매업,전남 광양시 광양읍 초남공단길 27 (케이에스콤프레샤)
14781,메디풀,5818801210,도매 및 소매업,인천광역시 계양구 경명대로 958 
14782,웰퍼니처,7528801660,도매 및 소매업,"경기도 성남시 수정구 위례광장로 322 606호 (창곡동, 아이플렉스)"
14783,현대석재,4108181500,제조업,전라남도 화순군 쌍충로 115-0 2층
14784,와이식자재마트계림점,3148700332,도매 및 소매업,광주 동구 무등로 394 (계림동)
14785,영도목재,1398113025,제조업,"인천 남동구 은봉로 14 (논현동, 영도목재)"
14786,성진바이오,5658101000,제조업,경기도 포천시 가산면 좌의길 235 (가산면)
14787,강동스마일요양병원,7049901008,보건업 및 사회복지 서비스업,경기 하남시 미사강변대로54번길 70 (풍산동)
14788,농민사랑,6168123883,도매 및 소매업,제주 제주시 한림읍 금능농공길 65 
14789,토담,4338701267,도매 및 소매업,울산 울주군 청량읍 온산로 342-23 (주)토담
14790,정인,5088132738,제조업,충청북도 음성군 삼성면 청용로 497 
14791,씨에스그린,1318632421,"수도, 하수 및 폐기물 처리, 원료 재생업",경기 시흥시 서울대학로278번길 21 (배곧동) 707호
14792,남일,1248118241,제조업,경기 화성시 향남읍 발안로474번길 20-22 
14793,신성에너텍,5058130726,제조업,경북 영천시 금호읍 오계공단길 28 (신성에너텍㈜)
14794,우남케미칼,2268138747,제조업,강원 강릉시 주문진읍 농공단지길 28-10 
14795,원스탑에어앤씨,1018659114,운수 및 창고업,"서울특별시 서초구  남부순환로350길 54 (양재동 , V TOWER) 4층"
14796,이앤아이컴즈,4628800375,정보통신업,"서울 영등포구 영등포로 33 608호,(양평동2가, 목동비즈타워)"
14797,디에스이테크,8908600014,제조업,경기 용인시 처인구 남사읍 당하로 67-3 디에스이테크 주식회사
14798,현우특수기업,6178121554,운수 및 창고업,부산 중구 충장대로9번길 13 (중앙동4가)
14799,재경가구산업,1328104281,제조업,경기 남양주시 오남읍 양지로290번길 6-19 재경가구산업(주)
14800,엔씨인베스트,3178142265,제조업,충북 청주시 서원구 남이면 척산2길 125 주식회사 엔씨인베스트
14801,진광건설엔지니어링,1358118222,"전문, 과학 및 기술 서비스업",경기 수원시 장안구 경수대로 1016 (송죽동)
14802,부강산업,3818800663,제조업,경기도 평택시 청북읍 백봉길 140 
14803,영성정밀,6064368839,제조업,부산 사상구 낙동대로1348번길 64 (삼락동)
14804,리더스테크,1228172287,제조업,경기 부천시 원미구 부천로298번길 20 (도당동)
14805,우성바이오텍,2068167006,제조업,경기 광주시 매자리길27번길 111-13 (매산동)
14806,에스앤씨텍,1628801310,정보통신업,강원특별자치도 춘천시 후평3동(후평동) 623번지 4호 춘천비앤아이지식산업센터 3층 315호
14807,거산,1278634717,제조업,"경기도 포천시 군내면 청군로 2997-49 (군내면) 가,나동"
14808,국민클럽,1228622889,"전문, 과학 및 기술 서비스업","경기도 부천시  길주로 64 (상동, 굿모닝오피스텔) 208호"
14809,더아이엠씨,5028172988,정보통신업,"대구 수성구 알파시티1로35길 17 (대흥동, 텍스톰베이스)"
14810,삼호에스엠티,4828800710,제조업,"경기 시흥시 공단3대로 271 (정왕동, 3바911)"
14811,에이피스토리지,1058809283,제조업,경기 양주시 광적면 그루고개로221번길 36 에이피스토리지
14812,에이엔원인터내셔널,8388701763,제조업,충청남도 천안시 서북구 성환읍 각금2길 42-6 (성환읍)
14813,매일정보기술,1138667150,도매 및 소매업,"서울특별시 금천구  디지털로 121 (가산동, 에이스가산타워) 1403호"
14814,제일금속,5058105509,제조업,경북 경주시 천북면 동산5길 14 ((주)제일금속)
14815,SH인더스트리,5150620835,제조업,경북 경산시 남천면 남천로 421-48 (세신기업)
14816,제이엔비,3768100186,도매 및 소매업,인천 연수구 컨벤시아대로 165 31층 (송도동)
14817,선세이브,3708700083,제조업,경기도 안산시 단원구 산단로83번길 39 101동
14818,한국전기시스템,8448601039,"전문, 과학 및 기술 서비스업",서울특별시 구로구 중앙로3길 12 510호
14819,큐앤드비인터내셔날,7828601726,도매 및 소매업,서울특별시 강남구  봉은사로 315 (논현동) 1~6층 재인빌딩
14820,누아트,6098702126,도매 및 소매업,서울특별시 영등포구 영등포로 103 11층
14821,에스앤디코리아,1168801035,제조업,경기도 시흥시  경제로 186 (정왕동) 시화공단 2마 301-2
14822,비알피,3388800577,제조업,경남 김해시 주촌면 서부로1541번안길 10-1 (내삼리 997-3)
14823,엠에스센타,6108164872,도매 및 소매업,울산광역시 울주군 삼남면 연봉상천길 9 (삼남면)
14824,와우텍,5148166382,제조업,대구 달성군 구지면 달성2차3로 12 
14825,채광창호,4078130422,제조업,경북 경산시 남산면 하남로 56 
14826,우리종합로지스,6288101413,운수 및 창고업,경기도 용인시 처인구 남사면 봉무로 71 
14827,광진상사,5028169071,제조업,경북 경산시 진량읍 공단3로 80 (주광진상사)
14828,엑시옴,1238630174,도매 및 소매업,충북 음성군 맹동면 태정로 43 
14829,선진하이테크,1408171118,제조업,경기도 화성시 장안면 황골길 154-36 (장안면)
14830,에이치디씨테크,8698701092,도매 및 소매업,"서울특별시 송파구  법원로11길 7 (문정동, 문정현대지식산업센터1-2) C동 5층 519호"
14831,아이티솔루션,6378700370,도매 및 소매업,"서울특별시 영등포구  양평로 157 (양평동5가, 선유도투웨니퍼스트밸리) 17층 1712호"
14832,브레인기술종합건축사사무소,5888101721,도매 및 소매업,"서울특별시 영등포구 선유로13길 25 6층 607호 (문래동6가, 에이스하이테크시티)"
14833,비에스이엔씨,7948700125,건설업,경북 포항시 남구 연일읍 유강길9번길 37 3층(창암빌딩)
14834,파란디앤에스,1058789543,제조업,경기도 파주시 광탄면 명봉산로 358-54 
14835,미디어폴리텍,1288651005,도매 및 소매업,경기 고양시 일산동구 노첨길 43 (장항동)
14836,청년들,1058800491,도매 및 소매업,"서울특별시 금천구  디지털로 121 (가산동, 에이스가산타워) 3층 301호"
14837,비엘에스,1018138303,도매 및 소매업,서울특별시 성동구 광나루로 130 성수동1가 671-41 공장 1동 12층 2호
14838,씨에이치엘코리아,1208825680,제조업,"서울특별시 강남구  자곡로 174-10 (자곡동, 강남에이스타워) 9층 1호"
14839,여명라이팅,3228100836,제조업,"경상남도 창원시 마산회원구  자유무역3길 184 (양덕동, 표준공장 5) 6층"
14840,에이비클,8088801736,정보통신업,"서울 구로구 디지털로 306 611호 (구로동, 대륭포스트타워2차)"
14841,서일플랜트,5678801359,"전문, 과학 및 기술 서비스업",대구광역시 달서구  월곡로 101 (도원동) 2층
14842,파인,5158800679,제조업,경남 창원시 성산구 삼동로 90 (내동) 에이동
14843,유로티엠오토파트,6068629769,제조업,부산 강서구  가락대로 1268 (봉림동)
14844,레아테크,5438600442,정보통신업,충청남도 천안시 서북구  백석공단1로 10 (백석동) M동 3층 310호
14845,솔찬농업회사법인,1408701308,도매 및 소매업,충청남도 논산시 가야곡면 가야공단길 24-12 (가야곡면)
14846,한창종합건설,1208152801,건설업,경기도 고양시 일산서구 주엽로 134 2층 205호
14847,씨알상사,1408124745,도매 및 소매업,부산 강서구 공항로811번나길 123 (대저2동)
14848,삼일이엔지,6211565124,제조업,"부산광역시 금정구  개좌로 273 (회동동, 삼일이엔지)"
14849,정탑농산,1328602314,제조업,"경기도 포천시  어룡3길 46-36 (어룡동, 나동)"
14850,가우테크닉스,2068197946,제조업,경기도 남양주시 수동면 남가로 1795-95 (수동면)
14851,중앙에너지산업,2218123967,도매 및 소매업,강원 춘천시 동내면 영서로 1864 
14852,청초수,2278120556,숙박 및 음식점업,강원 속초시  엑스포로 12-36 (조양동)
